"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
91,0.815873015873016,0.764705882352941,0.888888888888889,0.818181818181818,0.393948613212222,0.40255086179187,85.7,70,66.7,87.5,100,69.2,69.2,100
92,0.895238095238095,0.843137254901961,0.692307692307692,0.681818181818182,0.468794427531073,0.337333043034,76.2,90,84.2,84.4,77.8,61.5,58.3,80
93,0.9,0.803921568627451,0.717948717948718,0.727272727272727,0.271653477312722,0.400200876923364,100,66.7,67.7,100,66.7,76.9,66.7,76.9
94,0.849206349206349,0.803921568627451,0.88034188034188,0.772727272727273,0.552952694549145,0.447551221954009,57.1,96.7,92.3,76.3,100,61.5,64.3,100
95,0.806349206349206,0.764705882352941,0.897435897435897,0.863636363636364,0.424140154098324,0.423299538929511,81,73.3,68,84.6,100,76.9,75,100
96,0.892063492063492,0.803921568627451,0.726495726495726,0.681818181818182,0.301403093979289,0.345576007687936,100,66.7,67.7,100,77.8,61.5,58.3,80
97,0.86031746031746,0.784313725490196,0.803418803418803,0.772727272727273,0.428669322121448,0.370985537359387,81,76.7,70.8,85.2,88.9,69.2,66.7,90
98,0.819047619047619,0.784313725490196,0.888888888888889,0.909090909090909,0.506951786311563,0.660379282457776,76.2,80,72.7,82.8,77.8,100,100,86.7
99,0.9,0.823529411764706,0.692307692307692,0.681818181818182,0.409176790528263,0.300802611172134,90.5,76.7,73.1,92,77.8,61.5,58.3,80
100,0.884126984126984,0.784313725490196,0.769230769230769,0.772727272727273,0.28872824231316,0.704631954241782,100,63.3,65.6,100,44.4,100,100,72.2
